Regional Dex #,National_Dex,Pokemon,Dex
154,0066,Machop,Hisui 
155,0067,Machoke,Hisui 
156,0068,Machamp,Hisui 
157,0441,Chatot,Hisui 
158,0355,Duskull,Hisui 
159,0356,Dusclops,Hisui 
160,0477,Dusknoir,Hisui 
161,0393,Piplup,Hisui 
162,0394,Prinplup,Hisui 
163,0395,Empoleon,Hisui 
164,0458,Mantyke,Hisui 
165,0226,Mantine,Hisui 
166,0550,Basculin,Hisui 
167,0902,Basculegion,Hisui 
168,0037,Vulpix,Hisui 
169,0038,Ninetales,Hisui 
170,0072,Tentacool,Hisui 
171,0073,Tentacruel,Hisui 
172,0456,Finneon,Hisui 
173,0457,Lumineon,Hisui 
174,0240,Magby,Hisui 
175,0126,Magmar,Hisui 
176,0467,Magmortar,Hisui 
177,0081,Magnemite,Hisui 
178,0082,Magneton,Hisui 
179,0462,Magnezone,Hisui 
180,0436,Bronzor,Hisui 
181,0437,Bronzong,Hisui 
182,0239,Elekid,Hisui 
183,0125,Electabuzz,Hisui 
184,0466,Electivire,Hisui 
185,0207,Gligar,Hisui 
186,0472,Gliscor,Hisui 
187,0443,Gible,Hisui 
188,0444,Gabite,Hisui 
189,0445,Garchomp,Hisui 
190,0299,Nosepass,Hisui 
191,0476,Probopass,Hisui 
192,0100,Voltorb,Hisui 
193,0101,Electrode,Hisui 
194,0479,Rotom,Hisui 
195,0433,Chingling,Hisui 
196,0358,Chimecho,Hisui 
197,0200,Misdreavus,Hisui 
198,0429,Mismagius,Hisui 
199,0173,Cleffa,Hisui 
200,0035,Clefairy,Hisui 
201,0036,Clefable,Hisui 
202,0215,Sneasel,Hisui 
203,0903,Sneasler,Hisui 
204,0461,Weavile,Hisui 
205,0361,Snorunt,Hisui 
206,0362,Glalie,Hisui 
207,0478,Froslass,Hisui 
208,0408,Cranidos,Hisui 
209,0409,Rampardos,Hisui 
210,0410,Shieldon,Hisui 
211,0411,Bastiodon,Hisui 
212,0220,Swinub,Hisui 
213,0221,Piloswine,Hisui 
214,0473,Mamoswine,Hisui 
215,0712,Bergmite,Hisui 
216,0713,Avalugg,Hisui 
217,0459,Snover,Hisui 
218,0460,Abomasnow,Hisui 
219,0570,Zorua,Hisui 
220,0571,Zoroark,Hisui 
221,0627,Rufflet,Hisui 
222,0628,Braviary,Hisui 
223,0447,Riolu,Hisui 
224,0448,Lucario,Hisui 
225,0480,Uxie,Hisui 
226,0481,Mesprit,Hisui 
227,0482,Azelf,Hisui 
228,0485,Heatran,Hisui 
229,0486,Regigigas,Hisui 
230,0488,Cresselia,Hisui 
231,0641,Tornadus,Hisui 
232,0642,Thundurus,Hisui 
233,0645,Landorus,Hisui 
234,0905,Enamorus,Hisui 
235,0483,Dialga,Hisui 
236,0484,Palkia,Hisui 
237,0487,Giratina,Hisui 
238,0493,Arceus,Hisui 
239,0489,Phione,Hisui 
240,0490,Manaphy,Hisui 
241,0492,Shaymin,Hisui 
242,0491,Darkrai,Hisui 
