Regional Dex #,National_Dex,Pokemon,Dex
114,0372,Shelgon,Crown_Tundra
115,0373,Salamence,Crown_Tundra
116,0443,Gible,Crown_Tundra
117,0444,Gabite,Crown_Tundra
118,0445,Garchomp,Crown_Tundra
119,0621,Druddigon,Crown_Tundra
120,0225,Delibird,Crown_Tundra
121,0613,Cubchoo,Crown_Tundra
122,0614,Beartic,Crown_Tundra
123,0138,Omanyte,Crown_Tundra
124,0139,Omastar,Crown_Tundra
125,0140,Kabuto,Crown_Tundra
126,0141,Kabutops,Crown_Tundra
127,0142,Aerodactyl,Crown_Tundra
128,0703,Carbink,Crown_Tundra
129,0374,Beldum,Crown_Tundra
130,0375,Metang,Crown_Tundra
131,0376,Metagross,Crown_Tundra
132,0854,Sinistea,Crown_Tundra
133,0855,Polteageist,Crown_Tundra
134,0447,Riolu,Crown_Tundra
135,0448,Lucario,Crown_Tundra
136,0633,Deino,Crown_Tundra
137,0634,Zweilous,Crown_Tundra
138,0635,Hydreigon,Crown_Tundra
139,0246,Larvitar,Crown_Tundra
140,0247,Pupitar,Crown_Tundra
141,0248,Tyranitar,Crown_Tundra
142,0712,Bergmite,Crown_Tundra
143,0713,Avalugg,Crown_Tundra
144,0041,Zubat,Crown_Tundra
145,0042,Golbat,Crown_Tundra
146,0169,Crobat,Crown_Tundra
147,0564,Tirtouga,Crown_Tundra
148,0565,Carracosta,Crown_Tundra
149,0566,Archen,Crown_Tundra
150,0567,Archeops,Crown_Tundra
151,0343,Baltoy,Crown_Tundra
152,0344,Claydol,Crown_Tundra
153,0622,Golett,Crown_Tundra
154,0623,Golurk,Crown_Tundra
155,0835,Yamper,Crown_Tundra
156,0836,Boltund,Crown_Tundra
157,0877,Morpeko,Crown_Tundra
158,0871,Pincurchin,Crown_Tundra
159,0363,Spheal,Crown_Tundra
160,0364,Sealeo,Crown_Tundra
161,0365,Walrein,Crown_Tundra
162,0781,Dhelmise,Crown_Tundra
163,0821,Rookidee,Crown_Tundra
164,0822,Corvisquire,Crown_Tundra
165,0823,Corviknight,Crown_Tundra
166,0829,Gossifleur,Crown_Tundra
167,0830,Eldegoss,Crown_Tundra
168,0546,Cottonee,Crown_Tundra
169,0547,Whimsicott,Crown_Tundra
170,0213,Shuckle,Crown_Tundra
171,0876,Indeedee,Crown_Tundra
172,0446,Munchlax,Crown_Tundra
173,0143,Snorlax,Crown_Tundra
174,0302,Sableye,Crown_Tundra
175,0303,Mawile,Crown_Tundra
176,0837,Rolycoly,Crown_Tundra
177,0838,Carkol,Crown_Tundra
178,0839,Coalossal,Crown_Tundra
179,0597,Ferroseed,Crown_Tundra
180,0598,Ferrothorn,Crown_Tundra
181,0714,Noibat,Crown_Tundra
182,0715,Noivern,Crown_Tundra
183,0345,Lileep,Crown_Tundra
184,0346,Cradily,Crown_Tundra
185,0347,Anorith,Crown_Tundra
186,0348,Armaldo,Crown_Tundra
187,0369,Relicanth,Crown_Tundra
188,0349,Feebas,Crown_Tundra
189,0350,Milotic,Crown_Tundra
190,0131,Lapras,Crown_Tundra
191,0304,Aron,Crown_Tundra
192,0305,Lairon,Crown_Tundra
193,0306,Aggron,Crown_Tundra
194,0147,Dratini,Crown_Tundra
195,0148,Dragonair,Crown_Tundra
196,0149,Dragonite,Crown_Tundra
197,0377,Regirock,Crown_Tundra
198,0378,Regice,Crown_Tundra
199,0379,Registeel,Crown_Tundra
200,0894,Regieleki,Crown_Tundra
201,0895,Regidrago,Crown_Tundra
202,0144,Articuno,Crown_Tundra
203,0145,Zapdos,Crown_Tundra
204,0146,Moltres,Crown_Tundra
205,0638,Cobalion,Crown_Tundra
206,0639,Terrakion,Crown_Tundra
207,0640,Virizion,Crown_Tundra
208,0896,Glastrier,Crown_Tundra
209,0897,Spectrier,Crown_Tundra
210,0898,Calyrex,Crown_Tundra
