National_Dex, Pokemon                     , Form               , Obtainability, Series
         233, Porygon2                    ,                    , True         , SV
         234, Stantler                    ,                    , True         , SV
         235, Smeargle                    ,                    , True         , SV
         236, Tyrogue                     ,                    , True         , SV
         237, Hitmontop                   ,                    , True         , SV
         239, Elekid                      ,                    , True         , SV
         240, Magby                       ,                    , True         , SV
         242, Blissey                     ,                    , True         , SV
         243, Raikou                      ,                    , True         , SV
         244, Entei                       ,                    , True         , SV
         245, Suicune                     ,                    , True         , SV
         246, Larvitar                    ,                    , True         , SV
         247, Pupitar                     ,                    , True         , SV
         248, Tyranitar                   ,                    , True         , SV
         249, Lugia                       ,                    , True         , SV
         250, Ho-Oh                       ,                    , True         , SV
         252, Treecko                     ,                    , True         , SV
         253, Grovyle                     ,                    , True         , SV
         254, Sceptile                    ,                    , True         , SV
         255, Torchic                     ,                    , True         , SV
         256, Combusken                   ,                    , True         , SV
         257, Blaziken                    ,                    , True         , SV
         258, Mudkip                      ,                    , True         , SV
         259, Marshtomp                   ,                    , True         , SV
         260, Swampert                    ,                    , True         , SV
         261, Poochyena                   ,                    , True         , SV
         262, Mightyena                   ,                    , True         , SV
         270, Lotad                       ,                    , True         , SV
         271, Lombre                      ,                    , True         , SV
         272, Ludicolo                    ,                    , True         , SV
         273, Seedot                      ,                    , True         , SV
         274, Nuzleaf                     ,                    , True         , SV
         275, Shiftry                     ,                    , True         , SV
         278, Wingull                     ,                    , True         , SV
         279, Pelipper                    ,                    , True         , SV
         280, Ralts                       ,                    , True         , SV
         281, Kirlia                      ,                    , True         , SV
         282, Gardevoir                   ,                    , True         , SV
         283, Surskit                     ,                    , True         , SV
         284, Masquerain                  ,                    , True         , SV
         285, Shroomish                   ,                    , True         , SV
         286, Breloom                     ,                    , True         , SV
         287, Slakoth                     ,                    , True         , SV
         288, Vigoroth                    ,                    , True         , SV
         289, Slaking                     ,                    , True         , SV
         296, Makuhita                    ,                    , True         , SV
         297, Hariyama                    ,                    , True         , SV
         298, Azurill                     ,                    , True         , SV
         299, Nosepass                    ,                    , True         , SV
         302, Sableye                     ,                    , True         , SV
         307, Meditite                    ,                    , True         , SV
         308, Medicham                    ,                    , True         , SV
         311, Plusle                      ,                    , True         , SV
         312, Minun                       ,                    , True         , SV
         313, Volbeat                     ,                    , True         , SV
         314, Illumise                    ,                    , True         , SV
         316, Gulpin                      ,                    , True         , SV
         317, Swalot                      ,                    , True         , SV
         322, Numel                       ,                    , True         , SV
         323, Camerupt                    ,                    , True         , SV
         324, Torkoal                     ,                    , True         , SV
         325, Spoink                      ,                    , True         , SV
         326, Grumpig                     ,                    , True         , SV
         328, Trapinch                    ,                    , True         , SV
         329, Vibrava                     ,                    , True         , SV
         330, Flygon                      ,                    , True         , SV
         331, Cacnea                      ,                    , True         , SV
         332, Cacturne                    ,                    , True         , SV
         333, Swablu                      ,                    , True         , SV
         334, Altaria                     ,                    , True         , SV
         335, Zangoose                    ,                    , True         , SV
         336, Seviper                     ,                    , True         , SV
         339, Barboach                    ,                    , True         , SV
         340, Whiscash                    ,                    , True         , SV
         341, Corphish                    ,                    , True         , SV
         342, Crawdaunt                   ,                    , True         , SV
         349, Feebas                      ,                    , True         , SV
         350, Milotic                     ,                    , True         , SV
         353, Shuppet                     ,                    , True         , SV
         354, Banette                     ,                    , True         , SV
         355, Duskull                     ,                    , True         , SV
         356, Dusclops                    ,                    , True         , SV
         357, Tropius                     ,                    , True         , SV
         358, Chimecho                    ,                    , True         , SV
         361, Snorunt                     ,                    , True         , SV
         362, Glalie                      ,                    , True         , SV
         370, Luvdisc                     ,                    , True         , SV
         371, Bagon                       ,                    , True         , SV
         372, Shelgon                     ,                    , True         , SV
         373, Salamence                   ,                    , True         , SV
         374, Beldum                      ,                    , True         , SV
         375, Metang                      ,                    , True         , SV
         376, Metagross                   ,                    , True         , SV
         377, Regirock                    ,                    , True         , SV
         378, Regice                      ,                    , True         , SV
         379, Registeel                   ,                    , True         , SV
         380, Latias                      ,                    , True         , SV
         381, Latios                      ,                    , True         , SV
         382, Kyogre                      ,                    , True         , SV
         383, Groudon                     ,                    , True         , SV
         384, Rayquaza                    ,                    , True         , SV
         385, Jirachi                     ,                    , True         , SV
         386, Deoxys       ,Normal Forme                    , True         , SV
         386, Deoxys                      , Attack Forme       , True         , SV
         386, Deoxys                      , Defense Forme      , True         , SV
         386, Deoxys                      , Speed Forme        , True         , SV
         387, Turtwig                     ,                    , True         , SV
         388, Grotle                      ,                    , True         , SV
         389, Torterra                    ,                    , True         , SV
         390, Chimchar                    ,                    , True         , SV
         391, Monferno                    ,                    , True         , SV
         392, Infernape                   ,                    , True         , SV
         393, Piplup                      ,                    , True         , SV
         394, Prinplup                    ,                    , True         , SV
         395, Empoleon                    ,                    , True         , SV
         396, Starly                      ,                    , True         , SV
         397, Staravia                    ,                    , True         , SV
         398, Staraptor                   ,                    , True         , SV
         401, Kricketot                   ,                    , True         , SV
         402, Kricketune                  ,                    , True         , SV
         403, Shinx                       ,                    , True         , SV
         404, Luxio                       ,                    , True         , SV
         405, Luxray                      ,                    , True         , SV
         408, Cranidos                    ,                    , True         , SV
         409, Rampardos                   ,                    , True         , SV
         410, Shieldon                    ,                    , True         , SV
         411, Bastiodon                   ,                    , True         , SV
         415, Combee                      ,                    , True         , SV
         416, Vespiquen                   ,                    , True         , SV
         417, Pachirisu                   ,                    , True         , SV
         418, Buizel                      ,                    , True         , SV
         419, Floatzel                    ,                    , True         , SV
         422, Shellos                     , East Sea           , True         , SV
         422, Shellos                     , West Sea           , True         , SV
         423, Gastrodon                   , East Sea           , True         , SV
         423, Gastrodon                   , West Sea           , True         , SV
         424, Ambipom                     ,                    , True         , SV
         425, Drifloon                    ,                    , True         , SV
         426, Drifblim                    ,                    , True         , SV
         429, Mismagius                   ,                    , True         , SV
         430, Honchkrow                   ,                    , True         , SV
         433, Chingling                   ,                    , True         , SV
         434, Stunky                      ,                    , True         , SV
         435, Skuntank                    ,                    , True         , SV
         436, Bronzor                     ,                    , True         , SV
         437, Bronzong                    ,                    , True         , SV
         438, Bonsly                      ,                    , True         , SV
         440, Happiny                     ,                    , True         , SV
         442, Spiritomb                   ,                    , True         , SV
         443, Gible                       ,                    , True         , SV
         444, Gabite                      ,                    , True         , SV
         445, Garchomp                    ,                    , True         , SV
         446, Munchlax                    ,                    , True         , SV
         447, Riolu                       ,                    , True         , SV
         448, Lucario                     ,                    , True         , SV
         449, Hippopotas                  ,                    , True         , SV
         450, Hippowdon                   ,                    , True         , SV
         453, Croagunk                    ,                    , True         , SV
         454, Toxicroak                   ,                    , True         , SV
         456, Finneon                     ,                    , True         , SV
         457, Lumineon                    ,                    , True         , SV
         459, Snover                      ,                    , True         , SV
         460, Abomasnow                   ,                    , True         , SV
         461, Weavile                     ,                    , True         , SV
         462, Magnezone                   ,                    , True         , SV
         464, Rhyperior                   ,                    , True         , SV
         466, Electivire                  ,                    , True         , SV
         467, Magmortar                   ,                    , True         , SV
         469, Yanmega                     ,                    , True         , SV
         470, Leafeon                     ,                    , True         , SV
         471, Glaceon                     ,                    , True         , SV
         472, Gliscor                     ,                    , True         , SV
         473, Mamoswine                   ,                    , True         , SV
         474, Porygon-Z                   ,                    , True         , SV
         475, Gallade                     ,                    , True         , SV
         476, Probopass                   ,                    , True         , SV
         477, Dusknoir                    ,                    , True         , SV
         478, Froslass                    ,                    , True         , SV
         479, Rotom                       ,                    , True         , SV
         479, Rotom                       , Heat               , True         , SV
         479, Rotom                       , Wash               , True         , SV
         479, Rotom                       , Frost              , True         , SV
         479, Rotom                       , Fan                , True         , SV
         479, Rotom                       , Mow                , True         , SV
         480, Uxie                        ,                    , True         , SV
         481, Mesprit                     ,                    , True         , SV
         482, Azelf                       ,                    , True         , SV
         483, Dialga                      ,                    , True         , SV
         483, Dialga                      , Origin Forme       , True         , SV
         484, Palkia                      ,                    , True         , SV
         484, Palkia                      , Origin Forme       , True         , SV
         485, Heatran                     ,                    , True         , SV
         486, Regigigas                   ,                    , True         , SV
         487, Giratina                    , Altered Forme      , True         , SV
         487, Giratina                    , Origin Forme       , True         , SV
         488, Cresselia                   ,                    , True         , SV
         489, Phione                      ,                    , True         , SV
         490, Manaphy                     ,                    , True         , SV
         491, Darkrai                     ,                    , True         , SV
         492, Shaymin                     , Land Forme         , True         , SV
         492, Shaymin                     , Sky Forme          , True         , SV
         493, Arceus                      ,                    , True         , SV
         495, Snivy                       ,                    , True         , SV
         496, Servine                     ,                    , True         , SV
         497, Serperior                   ,                    , True         , SV
         498, Tepig                       ,                    , True         , SV
         499, Pignite                     ,                    , True         , SV
         500, Emboar                      ,                    , True         , SV
         501, Oshawott                    ,                    , True         , SV
         502, Dewott                      ,                    , True         , SV
         503, Samurott                    ,                    , True         , SV
         503, Samurott                    , Hisuian            , True         , SV
         522, Blitzle                     ,                    , True         , SV
         523, Zebstrika                   ,                    , True         , SV
         529, Drilbur                     ,                    , True         , SV
         530, Excadrill                   ,                    , True         , SV
         532, Timburr                     ,                    , True         , SV
         533, Gurdurr                     ,                    , True         , SV
         534, Conkeldurr                  ,                    , True         , SV
         540, Sewaddle                    ,                    , True         , SV
         541, Swadloon                    ,                    , True         , SV
         542, Leavanny                    ,                    , True         , SV
         546, Cottonee                    ,                    , True         , SV
         547, Whimsicott                  ,                    , True         , SV
         548, Petilil                     ,                    , True         , SV
         549, Lilligant                   ,                    , True         , SV
         549, Lilligant                   , Hisuian            , True         , SV
         550, Basculin                    ,                    , True         , SV
         550, Basculin                    , White Striped Form , True         , SV
         551, Sandile                     ,                    , True         , SV
         552, Krokorok                    ,                    , True         , SV
         553, Krookodile                  ,                    , True         , SV
         559, Scraggy                     ,                    , True         , SV
         560, Scrafty                     ,                    , True         , SV
         570, Zorua                       ,                    , True         , SV
         570, Zorua                       , Hisuian            , True         , SV
         571, Zoroark                     ,                    , True         , SV
         571, Zoroark                     , Hisuian            , True         , SV
         572, Minccino                    ,                    , True         , SV
         573, Cinccino                    ,                    , True         , SV
         574, Gothita                     ,                    , True         , SV
         575, Gothorita                   ,                    , True         , SV
         576, Gothitelle                  ,                    , True         , SV
         577, Solosis                     ,                    , True         , SV
         578, Duosion                     ,                    , True         , SV
         579, Reuniclus                   ,                    , True         , SV
         580, Ducklett                    ,                    , True         , SV
         581, Swanna                      ,                    , True         , SV
         585, Deerling                    ,                    , True         , SV
         586, Sawsbuck                    ,                    , True         , SV
         590, Foongus                     ,                    , True         , SV
         591, Amoonguss                   ,                    , True         , SV
         594, Alomomola                   ,                    , True         , SV
         595, Joltik                      ,                    , True         , SV
         596, Galvantula                  ,                    , True         , SV
         602, Tynamo                      ,                    , True         , SV
         603, Eelektrik                   ,                    , True         , SV
         604, Eelektross                  ,                    , True         , SV
         607, Litwick                     ,                    , True         , SV
         608, Lampent                     ,                    , True         , SV
         609, Chandelure                  ,                    , True         , SV
         610, Axew                        ,                    , True         , SV
         611, Fraxure                     ,                    , True         , SV
         612, Haxorus                     ,                    , True         , SV
         613, Cubchoo                     ,                    , True         , SV
         614, Beartic                     ,                    , True         , SV
         615, Cryogonal                   ,                    , True         , SV
         619, Mienfoo                     ,                    , True         , SV
         620, Mienshao                    ,                    , True         , SV
         622, Golett                      ,                    , True         , SV
         623, Golurk                      ,                    , True         , SV
         624, Pawniard                    ,                    , True         , SV
         625, Bisharp                     ,                    , True         , SV
         627, Rufflet                     ,                    , True         , SV
         628, Braviary                    ,                    , True         , SV
         628, Braviary                    , Hisuian            , True         , SV
         629, Vullaby                     ,                    , True         , SV
         630, Mandibuzz                   ,                    , True         , SV
         633, Deino                       ,                    , True         , SV
         634, Zweilous                    ,                    , True         , SV
         635, Hydreigon                   ,                    , True         , SV
         636, Larvesta                    ,                    , True         , SV
         637, Volcarona                   ,                    , True         , SV
         638, Cobalion                    ,                    , True         , SV
         639, Terrakion                   ,                    , True         , SV
         640, Virizion                    ,                    , True         , SV
         641, Tornadus  ,                    , True         , SV
         641, Tornadus                    , Therian Forme      , True         , SV
         642, Thundurus ,                    , True         , SV
         642, Thundurus                   , Therian Forme      , True         , SV
         643, Reshiram                    ,                    , True         , SV
         644, Zekrom                      ,                    , True         , SV
         645, Landorus  ,                    , True         , SV
         645, Landorus                    , Therian Forme      , True         , SV
         646, Kyurem                      ,                    , True         , SV
         646, White Kyurem                ,                    , True         , SV
         646, Black Kyurem                ,                    , True         , SV
         647, Keldeo                      ,                    , True         , SV
         648, Meloetta       ,                    , True         , SV
         650, Chespin                     ,                    , True         , SV
         651, Quilladin                   ,                    , True         , SV
         652, Chesnaught                  ,                    , True         , SV
         653, Fennekin                    ,                    , True         , SV
         654, Braixen                     ,                    , True         , SV
         655, Delphox                     ,                    , True         , SV
         656, Froakie                     ,                    , True         , SV
         657, Frogadier                   ,                    , True         , SV
         658, Greninja                    ,                    , True         , SV
         661, Fletchling                  ,                    , True         , SV
         662, Fletchinder                 ,                    , True         , SV
         663, Talonflame                  ,                    , True         , SV
         664, Scatterbug                  ,                    , True         , SV
         665, Spewpa                      ,                    , True         , SV
         666, Vivillon                    ,                    , True         , SV
         667, Litleo                      ,                    , True         , SV
         668, Pyroar                      ,                    , True         , SV
         669, Flabebe                     ,                    , True         , SV
         670, Floette                     ,                    , True         , SV
         671, Florges                     ,                    , True         , SV
         672, Skiddo                      ,                    , True         , SV
         673, Gogoat                      ,                    , True         , SV
         677, Espurr                      ,                    , True         , SV
         678, Meowstic                    , Male               , True         , SV
         678, Meowstic                    ,                    , True         , SV
         686, Inkay                       ,                    , True         , SV
         687, Malamar                     ,                    , True         , SV
         690, Skrelp                      ,                    , True         , SV
         691, Dragalge                    ,                    , True         , SV
         692, Clauncher                   ,                    , True         , SV
         693, Clawitzer                   ,                    , True         , SV
         700, Sylveon                     ,                    , True         , SV
         701, Hawlucha                    ,                    , True         , SV
         702, Dedenne                     ,                    , True         , SV
         703, Carbink                     ,                    , True         , SV
         704, Goomy                       ,                    , True         , SV
         705, Sliggoo                     ,                    , True         , SV
         705, Sliggoo                     , Hisuian            , True         , SV
         706, Goodra                      ,                    , True         , SV
         706, Goodra                      , Hisuian            , True         , SV
         707, Klefki                      ,                    , True         , SV
         708, Phantump                    ,                    , True         , SV
         709, Trevenant                   ,                    , True         , SV
         712, Bergmite                    ,                    , True         , SV
         713, Avalugg                     ,                    , True         , SV
         713, Avalugg                     , Hisuian            , True         , SV
         714, Noibat                      ,                    , True         , SV
         715, Noivern                     ,                    , True         , SV
         719, Diancie                     ,                    , True         , SV
         720, Hoopa              ,                    , True         , SV
         721, Volcanion                   ,                    , True         , SV
         722, Rowlet                      ,                    , True         , SV
         723, Dartrix                     ,                    , True         , SV
         724, Decidueye                   ,                    , True         , SV
         724, Decidueye                   , Hisuian            , True         , SV
         725, Litten                      ,                    , True         , SV
         726, Torracat                    ,                    , True         , SV
         727, Incineroar                  ,                    , True         , SV
         728, Popplio                     ,                    , True         , SV
         729, Brionne                     ,                    , True         , SV
         730, Primarina                   ,                    , True         , SV
         731, Pikipek                     ,                    , True         , SV
         732, Trumbeak                    ,                    , True         , SV
         733, Toucannon                   ,                    , True         , SV
         734, Yungoos                     ,                    , True         , SV
         735, Gumshoos                    ,                    , True         , SV
         736, Grubbin                     ,                    , True         , SV
         737, Charjabug                   ,                    , True         , SV
         738, Vikavolt                    ,                    , True         , SV
         739, Crabrawler                  ,                    , True         , SV
         740, Crabominable                ,                    , True         , SV
         741, Oricorio                    , Baile Style        , True         , SV
         741, Oricorio                    , Pa'u Style         , True         , SV
         741, Oricorio                    , Pom-Pom Style      , True         , SV
         741, Oricorio                    , Sensu Style        , True         , SV
         742, Cutiefly                    ,                    , True         , SV
         743, Ribombee                    ,                    , True         , SV
         744, Rockruff                    ,                    , True         , SV
         745, Lycanroc                    , Midday Form        , True         , SV
         745, Lycanroc                    , Midnight Form      , True         , SV
         745, Lycanroc                    , Dusk Form          , True         , SV
         747, Mareanie                    ,                    , True         , SV
         748, Toxapex                     ,                    , True         , SV
         749, Mudbray                     ,                    , True         , SV
         750, Mudsdale                    ,                    , True         , SV
         751, Dewpider                    ,                    , True         , SV
         752, Araquanid                   ,                    , True         , SV
         753, Fomantis                    ,                    , True         , SV
         754, Lurantis                    ,                    , True         , SV
         757, Salandit                    ,                    , True         , SV
         758, Salazzle                    ,                    , True         , SV
         761, Bounsweet                   ,                    , True         , SV
         762, Steenee                     ,                    , True         , SV
         763, Tsareena                    ,                    , True         , SV
         764, Comfey                      ,                    , True         , SV
         765, Oranguru                    ,                    , True         , SV
         766, Passimian                   ,                    , True         , SV
         769, Sandygast                   ,                    , True         , SV
         770, Palossand                   ,                    , True         , SV
         774, Minior        ,                    , True         , SV
         775, Komala                      ,                    , True         , SV
         778, Mimikyu                     ,                    , True         , SV
         779, Bruxish                     ,                    , True         , SV
         782, Jangmo-o                    ,                    , True         , SV
         783, Hakamo-o                    ,                    , True         , SV
         784, Kommo-o                     ,                    , True         , SV
         789, Cosmog                      ,                    , True         , SV
         790, Cosmoem                     ,                    , True         , SV
         791, Solgaleo                    ,                    , True         , SV
         792, Lunala                      ,                    , True         , SV
         800, Necrozma                    ,                    , True         , SV
         800, Necrozma        ,Dusk Mane                    , True         , SV
         800, Necrozma       ,Dawn Wings                    , True         , SV
         801, Magearna                    ,                    , True         , SV
         810, Grookey                     ,                    , True         , SV
         811, Thwackey                    ,                    , True         , SV
         812, Rillaboom                   ,                    , True         , SV
         813, Scorbunny                   ,                    , True         , SV
         814, Raboot                      ,                    , True         , SV
         815, Cinderace                   ,                    , True         , SV
         816, Sobble                      ,                    , True         , SV
         817, Drizzile                    ,                    , True         , SV
         818, Inteleon                    ,                    , True         , SV
         819, Skwovet                     ,                    , True         , SV
         820, Greedent                    ,                    , True         , SV
         821, Rookidee                    ,                    , True         , SV
         822, Corvisquire                 ,                    , True         , SV
         823, Corviknight                 ,                    , True         , SV
         833, Chewtle                     ,                    , True         , SV
         834, Drednaw                     ,                    , True         , SV
         837, Rolycoly                    ,                    , True         , SV
         838, Carkol                      ,                    , True         , SV
         839, Coalossal                   ,                    , True         , SV
         840, Applin                      ,                    , True         , SV
         841, Flapple                     ,                    , True         , SV
         842, Appletun                    ,                    , True         , SV
         843, Silicobra                   ,                    , True         , SV
         844, Sandaconda                  ,                    , True         , SV
         845, Cramorant                   ,                    , True         , SV
         846, Arrokuda                    ,                    , True         , SV
         847, Barraskewda                 ,                    , True         , SV
         848, Toxel                       ,                    , True         , SV
         849, Toxtricity                  , Amped Form         , True         , SV
         849, Toxtricity                  , Low Key Form       , True         , SV
         854, Sinistea                    ,                    , True         , SV
         855, Polteageist                 ,                    , True         , SV
         856, Hatenna                     ,                    , True         , SV
         857, Hattrem                     ,                    , True         , SV
         858, Hatterene                   ,                    , True         , SV
         859, Impidimp                    ,                    , True         , SV
         860, Morgrem                     ,                    , True         , SV
         861, Grimmsnarl                  ,                    , True         , SV
         863, Perrserker                  ,                    , True         , SV
         868, Milcery                     ,                    , True         , SV
         869, Alcremie                    ,                    , True         , SV
         870, Falinks                     ,                    , True         , SV
         871, Pincurchin                  ,                    , True         , SV
         872, Snom                        ,                    , True         , SV
         873, Frosmoth                    ,                    , True         , SV
         874, Stonjourner                 ,                    , True         , SV
         875, Eiscue           ,                    , True         , SV
         876, Indeedee                    , Male               , True         , SV
         876, Indeedee                    ,                    , True         , SV
         877, Morpeko                     ,                    , True         , SV
