Regional Dex #,National_Dex,Pokemon,Dex
245,0365,Walrein,Unova (B2W2)
246,0333,Swablu,Unova (B2W2)
247,0334,Altaria,Unova (B2W2)
248,0037,Vulpix,Unova (B2W2)
249,0038,Ninetales,Unova (B2W2)
250,0436,Bronzor,Unova (B2W2)
251,0437,Bronzong,Unova (B2W2)
252,0215,Sneasel,Unova (B2W2)
253,0461,Weavile,Unova (B2W2)
254,0225,Delibird,Unova (B2W2)
255,0582,Vanillite,Unova (B2W2)
256,0583,Vanillish,Unova (B2W2)
257,0584,Vanilluxe,Unova (B2W2)
258,0220,Swinub,Unova (B2W2)
259,0221,Piloswine,Unova (B2W2)
260,0473,Mamoswine,Unova (B2W2)
261,0132,Ditto,Unova (B2W2)
262,0374,Beldum,Unova (B2W2)
263,0375,Metang,Unova (B2W2)
264,0376,Metagross,Unova (B2W2)
265,0086,Seel,Unova (B2W2)
266,0087,Dewgong,Unova (B2W2)
267,0538,Throh,Unova (B2W2)
268,0539,Sawk,Unova (B2W2)
269,0626,Bouffalant,Unova (B2W2)
270,0621,Druddigon,Unova (B2W2)
271,0622,Golett,Unova (B2W2)
272,0623,Golurk,Unova (B2W2)
273,0633,Deino,Unova (B2W2)
274,0634,Zweilous,Unova (B2W2)
275,0635,Hydreigon,Unova (B2W2)
276,0287,Slakoth,Unova (B2W2)
277,0288,Vigoroth,Unova (B2W2)
278,0289,Slaking,Unova (B2W2)
279,0341,Corphish,Unova (B2W2)
280,0342,Crawdaunt,Unova (B2W2)
281,0174,Igglybuff,Unova (B2W2)
282,0039,Jigglypuff,Unova (B2W2)
283,0040,Wigglytuff,Unova (B2W2)
284,0108,Lickitung,Unova (B2W2)
285,0463,Lickilicky,Unova (B2W2)
286,0193,Yanma,Unova (B2W2)
287,0469,Yanmega,Unova (B2W2)
288,0357,Tropius,Unova (B2W2)
289,0455,Carnivine,Unova (B2W2)
290,0453,Croagunk,Unova (B2W2)
291,0454,Toxicroak,Unova (B2W2)
292,0246,Larvitar,Unova (B2W2)
293,0247,Pupitar,Unova (B2W2)
294,0248,Tyranitar,Unova (B2W2)
295,0643,Reshiram,Unova (B2W2)
296,0644,Zekrom,Unova (B2W2)
297,0646,Kyurem,Unova (B2W2)
298,0647,Keldeo,Unova (B2W2)
299,0648,Meloetta,Unova (B2W2)
300,0649,Genesect,Unova (B2W2)
